"visitor_id","timestamp","variant","converted","page_views","session_duration","referrer","user_agent","device"
340,2025-05-29 23:10:35,"Control",0,8,10,"direct","Mobile WebView","Mobile"
341,2025-06-03 22:54:00,"Control",0,5,10,"google","Chrome","Desktop"
342,2025-06-04 17:19:56,"VariantC",0,10,10,"facebook","Safari","Mobile"
343,2025-05-23 14:03:38,"VariantA",0,4,13,"email","Chrome","Mobile"
344,2025-05-24 10:36:54,"VariantC",0,4,15,"facebook","Chrome","Desktop"
345,2025-05-29 22:10:40,"VariantA",0,4,17,"facebook","Firefox","Desktop"
346,2025-05-21 05:17:12,"Control",0,8,34,"direct","Safari","Desktop"
347,2025-05-21 09:13:01,"VariantA",0,7,45,"facebook","Firefox","Desktop"
348,2025-06-06 03:48:27,"VariantC",0,9,24,"google","Safari","Mobile"
349,2025-06-05 14:39:29,"VariantA",0,4,30,"google","Chrome","Desktop"
350,2025-05-28 16:06:06,"VariantC",0,12,13,"direct","Chrome","Desktop"
351,2025-05-17 16:53:49,"VariantC",0,6,24,"direct","Safari","Mobile"
352,2025-05-31 13:39:24,"Control",0,8,32,"direct","Chrome","Mobile"
353,2025-06-13 15:32:16,"VariantA",0,8,42,"facebook","Chrome","Mobile"
354,2025-06-02 05:48:44,"Control",0,8,25,"google","Safari","Mobile"
355,2025-06-12 01:45:31,"VariantA",0,8,12,"direct","Chrome","Mobile"
356,2025-05-30 08:42:09,"VariantA",0,4,18,"google","Chrome","Desktop"
357,2025-06-10 14:52:10,"VariantA",0,11,52,"google","Chrome","Mobile"
358,2025-06-04 04:23:42,"VariantA",0,7,19,"google","Edge","Desktop"
359,2025-06-06 06:56:03,"Control",0,3,20,"google","Edge","Mobile"
360,2025-05-18 10:52:47,"VariantA",0,1,19,"google","Safari","Mobile"
361,2025-06-02 06:51:46,"Control",0,4,42,"direct","Safari","Mobile"
362,2025-05-18 03:55:38,"VariantA",0,6,25,"facebook","Safari","Mobile"
363,2025-06-09 15:14:20,"Control",0,9,13,"google","Safari","Mobile"
364,2025-05-25 09:33:56,"VariantC",0,3,27,"google","Firefox","Desktop"
365,2025-05-27 08:50:23,"VariantA",0,11,24,"google","Chrome","Mobile"
366,2025-05-24 15:06:11,"Control",0,5,13,"direct","Edge","Mobile"
367,2025-05-20 18:15:07,"VariantC",0,8,19,"twitter","Chrome","Mobile"
368,2025-05-29 14:53:37,"VariantA",0,7,18,"twitter","Firefox","Mobile"
369,2025-06-02 00:29:29,"VariantC",0,5,27,"facebook","Safari","Mobile"
370,2025-06-09 08:37:12,"VariantA",0,8,11,"email","Chrome","Desktop"
371,2025-06-10 04:29:59,"VariantC",0,3,9,"email","Safari","Desktop"
372,2025-05-28 18:55:14,"VariantC",0,6,13,"google","Firefox","Mobile"
373,2025-06-09 01:29:31,"Control",0,9,16,"google","Chrome","Desktop"
374,2025-05-29 16:14:42,"VariantA",0,6,10,"google","Edge","Mobile"
375,2025-05-28 22:00:14,"VariantC",0,6,77,"google","Firefox","Desktop"
376,2025-06-10 18:50:16,"Control",0,7,15,"direct","Edge","Desktop"
377,2025-05-25 00:07:08,"Control",0,6,14,"direct","Firefox","Desktop"
378,2025-06-08 10:35:33,"VariantC",0,8,16,"google","Safari","Mobile"
379,2025-05-26 01:58:08,"VariantA",0,5,11,"google","Chrome","Desktop"
380,2025-06-03 11:52:10,"VariantC",0,10,30,"direct","Edge","Desktop"
381,2025-06-02 03:12:22,"VariantA",0,6,29,"google","Edge","Mobile"
382,2025-05-29 22:20:36,"VariantA",0,8,13,"direct","Chrome","Desktop"
383,2025-06-11 23:43:49,"VariantA",0,3,17,"facebook","Chrome","Mobile"
384,2025-06-11 20:31:33,"Control",0,13,32,"facebook","Chrome","Desktop"
385,2025-05-30 21:37:08,"VariantA",0,6,12,"email","Firefox","Desktop"
386,2025-05-30 18:48:33,"Control",0,7,12,"email","Safari","Desktop"
387,2025-06-13 10:30:23,"Control",0,5,28,"google","Chrome","Desktop"
388,2025-06-16 00:32:22,"Control",0,5,29,"facebook","Chrome","Desktop"
389,2025-05-31 09:45:42,"VariantA",0,8,19,"facebook","Chrome","Desktop"
390,2025-06-14 02:41:00,"VariantA",0,9,13,"facebook","Safari","Mobile"
391,2025-06-12 11:36:12,"VariantC",0,7,26,"direct","Mobile WebView","Desktop"
392,2025-05-29 12:21:32,"VariantC",0,8,50,"facebook","Edge","Mobile"
393,2025-06-14 17:42:40,"Control",0,5,14,"google","Firefox","Mobile"
394,2025-05-25 21:03:40,"VariantA",0,10,11,"google","Chrome","Desktop"
395,2025-05-22 13:24:05,"VariantA",0,6,16,"google","Chrome","Desktop"
396,2025-06-12 07:40:33,"VariantC",0,9,17,"google","Safari","Mobile"
397,2025-05-29 01:07:03,"VariantC",0,5,28,"facebook","Edge","Mobile"
398,2025-05-28 11:23:51,"VariantC",0,7,38,"google","Safari","Mobile"
399,2025-06-14 19:27:57,"VariantC",0,6,28,"email","Chrome","Desktop"
400,2025-05-18 17:29:29,"VariantA",0,6,32,"facebook","Chrome","Desktop"
401,2025-05-19 17:12:44,"Control",0,7,10,"facebook","Safari","Desktop"
402,2025-05-24 17:34:32,"Control",0,5,17,"facebook","Safari","Mobile"
403,2025-05-30 08:56:51,"VariantC",0,8,9,"google","Safari","Mobile"
404,2025-06-15 18:10:38,"Control",0,5,15,"google","Safari","Mobile"
405,2025-06-07 14:49:59,"VariantA",0,5,33,"facebook","Chrome","Desktop"
406,2025-06-13 22:18:30,"VariantA",0,5,37,"google","Chrome","Mobile"
407,2025-05-28 22:56:36,"VariantC",0,9,38,"direct","Safari","Desktop"
408,2025-05-23 06:13:07,"VariantA",0,7,18,"facebook","Edge","Desktop"
409,2025-05-29 14:15:56,"Control",0,4,26,"direct","Firefox","Mobile"
410,2025-05-26 07:59:53,"VariantC",0,5,10,"google","Chrome","Mobile"
411,2025-05-23 08:03:12,"Control",0,8,20,"twitter","Chrome","Mobile"
412,2025-05-31 16:08:04,"Control",0,5,4,"google","Chrome","Desktop"
413,2025-05-24 13:27:28,"VariantC",0,9,8,"google","Chrome","Mobile"
414,2025-06-09 22:09:05,"VariantA",0,3,54,"google","Firefox","Desktop"
415,2025-05-29 14:35:06,"Control",0,7,28,"google","Mobile WebView","Desktop"
416,2025-05-31 12:42:45,"Control",0,3,22,"email","Firefox","Mobile"
417,2025-06-06 05:57:43,"VariantA",0,5,19,"direct","Mobile WebView","Mobile"
418,2025-06-08 19:31:54,"VariantA",0,6,25,"facebook","Chrome","Desktop"
419,2025-05-21 12:14:46,"VariantA",0,9,15,"google","Safari","Mobile"
420,2025-05-31 01:38:18,"VariantA",0,4,39,"google","Safari","Mobile"
421,2025-05-30 18:07:09,"Control",0,10,6,"google","Safari","Desktop"
422,2025-06-07 02:18:00,"VariantC",0,4,16,"google","Firefox","Mobile"
423,2025-05-17 22:16:40,"VariantC",0,6,36,"direct","Mobile WebView","Mobile"
424,2025-06-07 19:34:37,"VariantA",0,2,27,"direct","Firefox","Desktop"
425,2025-05-21 07:06:18,"VariantC",0,4,19,"google","Safari","Desktop"
426,2025-06-07 08:03:57,"VariantC",0,8,8,"facebook","Chrome","Desktop"
427,2025-05-17 18:06:55,"VariantC",0,5,28,"email","Mobile WebView","Desktop"
428,2025-06-08 14:07:29,"VariantA",0,6,36,"direct","Firefox","Mobile"
429,2025-06-13 12:28:30,"VariantC",0,6,28,"google","Chrome","Desktop"
430,2025-05-30 13:07:17,"VariantC",0,5,24,"google","Chrome","Desktop"
431,2025-05-21 06:55:55,"VariantA",0,9,16,"facebook","Firefox","Desktop"
432,2025-05-19 02:10:32,"VariantA",0,1,8,"email","Edge","Mobile"
433,2025-06-02 13:55:49,"VariantC",0,6,19,"direct","Chrome","Desktop"
434,2025-06-09 13:08:52,"VariantA",0,5,41,"direct","Chrome","Mobile"
435,2025-06-14 19:07:44,"VariantC",0,7,38,"twitter","Chrome","Mobile"
436,2025-06-07 06:09:50,"VariantA",0,8,26,"twitter","Chrome","Desktop"
437,2025-05-21 14:59:41,"VariantA",0,2,10,"google","Mobile WebView","Desktop"
438,2025-05-22 09:54:40,"Control",0,5,60,"google","Chrome","Desktop"
439,2025-06-04 08:24:17,"VariantA",0,10,19,"twitter","Firefox","Desktop"
440,2025-06-03 05:43:52,"VariantC",0,7,10,"direct","Chrome","Desktop"
441,2025-06-07 07:22:14,"Control",0,7,18,"google","Edge","Desktop"
442,2025-06-01 14:42:33,"Control",0,9,8,"google","Safari","Desktop"
443,2025-05-27 22:37:37,"VariantC",0,5,31,"google","Firefox","Desktop"
444,2025-06-01 14:24:28,"VariantA",0,5,23,"google","Chrome","Desktop"
445,2025-05-24 16:37:51,"Control",0,9,28,"google","Chrome","Mobile"
446,2025-06-03 14:46:47,"Control",0,4,22,"google","Firefox","Mobile"
447,2025-05-24 18:00:00,"VariantC",0,4,22,"google","Chrome","Mobile"
448,2025-06-05 18:35:15,"VariantC",0,7,27,"email","Edge","Mobile"
449,2025-06-12 12:49:29,"VariantC",0,6,13,"google","Firefox","Desktop"
450,2025-05-24 05:26:59,"Control",0,6,19,"facebook","Chrome","Mobile"
451,2025-05-20 05:49:41,"VariantA",0,4,17,"twitter","Chrome","Mobile"
452,2025-06-11 16:47:12,"VariantA",0,5,80,"facebook","Chrome","Desktop"
453,2025-06-16 03:33:28,"VariantC",0,5,24,"email","Safari","Desktop"
454,2025-05-28 09:48:52,"VariantC",0,4,15,"google","Safari","Mobile"
455,2025-05-22 21:56:17,"VariantC",0,7,25,"google","Chrome","Desktop"
456,2025-06-02 19:54:13,"VariantC",0,7,38,"facebook","Chrome","Desktop"
457,2025-06-12 07:54:07,"VariantA",0,8,13,"facebook","Chrome","Desktop"
458,2025-05-22 01:03:19,"Control",0,5,17,"direct","Chrome","Mobile"
459,2025-05-17 15:58:39,"VariantC",0,6,35,"google","Chrome","Mobile"
460,2025-05-20 06:00:44,"VariantA",0,6,22,"direct","Firefox","Desktop"
461,2025-05-21 00:56:32,"Control",0,2,18,"direct","Chrome","Mobile"
462,2025-06-03 16:03:25,"VariantC",0,10,21,"google","Firefox","Mobile"
463,2025-06-09 03:04:21,"VariantC",0,5,11,"facebook","Mobile WebView","Mobile"
464,2025-05-20 15:18:34,"VariantC",0,5,20,"twitter","Chrome","Desktop"
465,2025-05-18 21:02:05,"VariantA",0,4,34,"email","Chrome","Mobile"
466,2025-05-20 21:48:47,"Control",0,6,15,"email","Chrome","Desktop"
467,2025-06-10 09:05:22,"VariantA",1,5,23,"google","Chrome","Mobile"
468,2025-05-19 18:24:29,"VariantC",0,6,24,"twitter","Firefox","Desktop"
469,2025-06-13 14:04:19,"Control",0,6,35,"google","Firefox","Desktop"
470,2025-05-31 08:43:46,"VariantA",0,7,11,"google","Chrome","Desktop"
471,2025-06-05 23:51:09,"Control",0,2,24,"facebook","Chrome","Desktop"
472,2025-06-01 02:51:29,"VariantA",0,11,18,"facebook","Safari","Desktop"
473,2025-06-01 12:13:13,"VariantA",0,8,48,"email","Chrome","Desktop"
474,2025-06-02 23:15:49,"VariantC",0,7,8,"google","Edge","Desktop"
475,2025-05-21 02:01:39,"VariantA",0,5,16,"google","Safari","Mobile"
476,2025-05-30 10:46:50,"VariantA",0,6,14,"twitter","Edge","Desktop"
477,2025-05-17 10:04:28,"VariantA",0,7,29,"direct","Chrome","Desktop"
478,2025-05-17 19:07:09,"VariantA",0,5,28,"email","Safari","Mobile"
479,2025-05-17 21:19:21,"VariantA",0,4,16,"facebook","Firefox","Desktop"
480,2025-06-01 19:58:45,"VariantC",0,6,20,"email","Chrome","Desktop"
481,2025-06-08 17:23:46,"Control",0,5,50,"facebook","Safari","Mobile"
482,2025-06-13 11:20:08,"Control",0,7,15,"direct","Firefox","Desktop"
483,2025-06-01 20:39:49,"VariantC",0,9,27,"google","Safari","Mobile"
484,2025-06-08 21:22:36,"VariantC",0,5,9,"google","Chrome","Mobile"
485,2025-05-21 06:04:01,"VariantC",0,10,17,"email","Safari","Desktop"
486,2025-05-24 18:58:16,"VariantC",0,5,13,"email","Chrome","Desktop"
487,2025-05-31 18:58:14,"VariantA",0,4,39,"google","Chrome","Desktop"
488,2025-05-24 21:44:20,"Control",0,7,21,"google","Firefox","Mobile"
489,2025-06-08 23:35:16,"Control",0,8,44,"google","Firefox","Desktop"
490,2025-06-12 01:47:59,"VariantC",0,6,9,"google","Chrome","Mobile"
491,2025-05-26 04:06:58,"VariantA",0,5,33,"direct","Edge","Desktop"
492,2025-05-20 06:31:25,"VariantA",0,7,13,"google","Chrome","Desktop"
493,2025-06-15 20:52:23,"VariantC",0,6,42,"google","Chrome","Desktop"
494,2025-06-15 00:51:54,"Control",0,9,19,"direct","Chrome","Mobile"
495,2025-05-17 08:30:43,"VariantC",0,8,31,"google","Firefox","Mobile"
496,2025-05-20 06:31:46,"VariantC",0,10,10,"google","Chrome","Mobile"
497,2025-06-03 07:10:30,"Control",0,4,71,"google","Chrome","Mobile"
498,2025-05-26 10:54:42,"Control",0,7,8,"google","Chrome","Desktop"
499,2025-06-07 01:12:43,"VariantC",0,6,15,"email","Chrome","Desktop"
500,2025-05-20 14:04:53,"VariantC",0,8,11,"google","Mobile WebView","Mobile"
501,2025-05-28 19:39:30,"VariantA",0,9,12,"google","Chrome","Desktop"
502,2025-05-18 23:18:02,"VariantA",0,8,30,"direct","Chrome","Mobile"
503,2025-05-21 20:41:34,"VariantC",0,5,10,"google","Chrome","Mobile"
504,2025-05-29 22:56:08,"VariantA",0,5,25,"google","Chrome","Desktop"
505,2025-05-19 09:22:20,"VariantC",0,2,18,"google","Edge","Desktop"
506,2025-06-04 02:25:46,"VariantC",0,3,11,"google","Chrome","Desktop"
507,2025-06-04 10:38:48,"VariantA",0,5,19,"google","Safari","Mobile"
508,2025-05-21 21:54:15,"VariantC",0,2,16,"google","Safari","Desktop"
509,2025-05-21 01:58:22,"VariantC",0,5,18,"facebook","Chrome","Desktop"
510,2025-06-15 09:18:37,"Control",0,6,13,"email","Firefox","Mobile"
511,2025-06-08 09:32:29,"VariantC",0,6,17,"direct","Chrome","Mobile"
512,2025-06-15 06:16:54,"Control",0,4,24,"direct","Firefox","Mobile"
513,2025-05-28 19:57:35,"VariantA",0,5,36,"direct","Firefox","Desktop"
514,2025-05-26 15:23:27,"Control",0,8,12,"twitter","Safari","Desktop"
515,2025-05-28 18:58:54,"VariantC",0,5,11,"direct","Safari","Desktop"
516,2025-06-05 04:51:53,"VariantC",0,9,47,"google","Chrome","Desktop"
517,2025-06-02 11:39:38,"VariantA",0,7,28,"google","Chrome","Desktop"
518,2025-06-11 10:49:23,"VariantA",0,5,19,"direct","Mobile WebView","Desktop"
519,2025-05-23 04:08:49,"Control",0,7,25,"google","Chrome","Mobile"
520,2025-05-20 14:10:15,"VariantA",0,3,23,"twitter","Chrome","Mobile"
521,2025-05-19 05:06:49,"VariantC",0,5,25,"facebook","Chrome","Mobile"
522,2025-06-09 14:56:13,"VariantC",0,8,13,"facebook","Firefox","Desktop"
523,2025-06-10 11:01:44,"VariantC",0,6,40,"google","Chrome","Mobile"
524,2025-05-23 06:51:39,"VariantA",0,6,8,"direct","Chrome","Mobile"
525,2025-05-23 04:29:36,"Control",0,5,25,"google","Edge","Mobile"
526,2025-05-18 18:09:32,"VariantA",0,8,44,"google","Chrome","Mobile"
527,2025-06-10 18:49:47,"VariantC",0,5,27,"twitter","Chrome","Desktop"
528,2025-06-05 10:29:22,"VariantA",0,5,22,"google","Firefox","Mobile"
529,2025-05-28 12:14:43,"VariantC",0,3,32,"direct","Edge","Desktop"
530,2025-06-10 23:19:36,"VariantC",0,8,36,"twitter","Safari","Mobile"
531,2025-05-24 02:20:11,"Control",1,7,29,"google","Chrome","Desktop"
532,2025-06-14 16:33:23,"VariantA",0,7,15,"google","Firefox","Mobile"
533,2025-06-11 07:43:12,"VariantA",0,11,19,"direct","Edge","Mobile"
534,2025-06-10 20:17:25,"VariantA",0,6,21,"facebook","Firefox","Desktop"
535,2025-06-10 17:45:02,"VariantA",0,5,24,"facebook","Chrome","Mobile"
536,2025-06-15 02:28:25,"VariantA",0,9,36,"email","Mobile WebView","Mobile"
537,2025-05-17 13:26:52,"Control",0,9,19,"google","Chrome","Mobile"
538,2025-05-17 06:52:19,"Control",0,2,15,"twitter","Chrome","Desktop"
539,2025-05-20 03:23:18,"VariantC",0,3,25,"facebook","Mobile WebView","Mobile"
540,2025-06-14 08:24:09,"Control",0,5,17,"direct","Firefox","Desktop"
541,2025-05-25 17:17:32,"VariantC",0,4,22,"email","Chrome","Desktop"
542,2025-06-12 13:10:56,"VariantC",0,9,29,"direct","Safari","Desktop"
543,2025-05-18 12:40:30,"VariantA",0,7,15,"google","Chrome","Desktop"
544,2025-05-27 04:30:35,"VariantC",0,5,12,"direct","Edge","Desktop"
545,2025-05-25 21:48:34,"VariantA",0,5,17,"direct","Firefox","Mobile"
546,2025-06-10 02:08:35,"Control",0,3,31,"direct","Chrome","Desktop"
547,2025-05-28 14:12:03,"Control",0,5,13,"facebook","Chrome","Mobile"
548,2025-05-30 04:22:35,"VariantA",0,3,16,"google","Chrome","Desktop"
549,2025-05-20 19:22:35,"Control",0,7,22,"direct","Safari","Mobile"
550,2025-05-31 17:27:56,"VariantC",0,3,29,"twitter","Mobile WebView","Mobile"
551,2025-05-27 15:50:17,"VariantA",0,3,34,"google","Safari","Mobile"
552,2025-06-09 10:27:20,"VariantA",0,2,13,"facebook","Chrome","Mobile"
553,2025-05-20 18:42:16,"VariantC",0,2,20,"direct","Safari","Desktop"
554,2025-05-26 01:33:28,"Control",0,10,33,"direct","Chrome","Mobile"
555,2025-06-04 04:39:26,"Control",0,8,12,"google","Safari","Mobile"
556,2025-06-08 05:18:55,"VariantA",0,5,28,"email","Chrome","Desktop"
557,2025-06-09 17:51:49,"VariantC",1,5,52,"facebook","Chrome","Desktop"
558,2025-05-21 01:38:09,"Control",0,11,15,"email","Chrome","Mobile"
559,2025-06-01 00:56:12,"Control",1,4,19,"direct","Safari","Mobile"
560,2025-06-11 11:02:46,"VariantC",1,6,20,"direct","Safari","Mobile"
561,2025-05-31 22:14:29,"VariantC",0,3,26,"facebook","Mobile WebView","Mobile"
562,2025-06-15 01:03:36,"VariantA",0,7,17,"direct","Chrome","Mobile"
563,2025-05-29 20:11:21,"Control",0,3,13,"direct","Firefox","Mobile"
564,2025-06-02 03:14:33,"VariantC",0,5,26,"google","Firefox","Mobile"
565,2025-06-04 02:07:52,"VariantC",0,8,12,"facebook","Firefox","Desktop"
566,2025-06-02 02:21:00,"VariantC",0,5,23,"google","Chrome","Desktop"
567,2025-06-09 05:36:18,"Control",0,5,31,"twitter","Firefox","Desktop"
568,2025-05-24 07:43:00,"VariantC",0,8,19,"google","Edge","Desktop"
569,2025-06-04 23:52:40,"VariantC",0,9,21,"facebook","Firefox","Desktop"
570,2025-06-12 20:03:23,"Control",0,10,15,"google","Firefox","Desktop"
571,2025-06-07 04:11:46,"VariantA",0,6,28,"direct","Chrome","Mobile"
572,2025-05-21 12:35:08,"Control",0,5,13,"direct","Firefox","Desktop"
573,2025-05-30 20:24:44,"VariantA",0,6,30,"direct","Chrome","Mobile"
574,2025-05-31 14:10:45,"VariantA",0,6,18,"google","Firefox","Mobile"
575,2025-06-11 20:55:35,"Control",0,7,18,"google","Edge","Desktop"
576,2025-05-30 01:22:14,"VariantC",0,3,19,"google","Firefox","Desktop"
577,2025-05-20 17:20:23,"Control",0,7,33,"facebook","Safari","Mobile"
578,2025-06-10 17:34:54,"VariantA",0,7,16,"facebook","Firefox","Desktop"
579,2025-06-13 20:42:26,"VariantA",0,3,11,"google","Safari","Mobile"
580,2025-05-28 03:49:30,"Control",0,4,44,"email","Chrome","Mobile"
581,2025-05-21 16:20:24,"VariantA",0,5,38,"facebook","Edge","Mobile"
582,2025-06-02 01:21:48,"Control",0,4,10,"direct","Chrome","Desktop"
583,2025-05-25 15:30:25,"Control",0,9,14,"facebook","Chrome","Mobile"
584,2025-05-20 21:53:33,"VariantA",0,4,13,"email","Chrome","Desktop"
585,2025-05-31 18:09:15,"VariantA",0,6,19,"google","Chrome","Desktop"
586,2025-05-30 11:22:45,"VariantA",0,9,23,"facebook","Chrome","Mobile"
587,2025-05-31 01:30:21,"VariantA",0,3,42,"email","Mobile WebView","Mobile"
588,2025-05-24 13:47:03,"VariantC",0,5,22,"email","Chrome","Desktop"
589,2025-06-06 02:12:26,"Control",0,7,35,"google","Chrome","Desktop"
590,2025-05-27 10:43:50,"Control",0,5,13,"google","Safari","Mobile"
591,2025-05-19 06:01:05,"Control",0,6,31,"google","Chrome","Mobile"
592,2025-05-29 11:27:25,"Control",0,5,25,"facebook","Mobile WebView","Desktop"
593,2025-06-08 03:23:32,"VariantC",0,2,40,"twitter","Mobile WebView","Desktop"
594,2025-06-10 08:17:23,"VariantA",0,3,17,"direct","Chrome","Mobile"
595,2025-05-29 19:06:21,"Control",0,7,29,"google","Safari","Mobile"
596,2025-06-07 14:13:09,"Control",0,4,7,"google","Chrome","Desktop"
597,2025-05-21 05:50:19,"VariantC",0,11,34,"facebook","Chrome","Desktop"
598,2025-05-28 23:29:42,"VariantC",0,2,13,"direct","Safari","Desktop"
599,2025-06-10 00:48:21,"Control",0,6,24,"facebook","Safari","Desktop"
600,2025-05-20 01:58:25,"Control",0,8,30,"email","Chrome","Desktop"
601,2025-06-14 21:40:57,"VariantA",0,5,15,"twitter","Chrome","Mobile"
602,2025-06-01 09:15:57,"VariantC",0,6,22,"facebook","Chrome","Mobile"
603,2025-06-01 08:44:14,"Control",0,3,28,"google","Chrome","Mobile"
604,2025-06-09 04:20:35,"Control",0,5,18,"google","Chrome","Desktop"
605,2025-05-19 22:18:29,"VariantC",0,3,12,"twitter","Chrome","Mobile"
606,2025-06-05 03:54:25,"Control",0,6,20,"twitter","Chrome","Desktop"
607,2025-06-04 05:28:37,"VariantA",0,7,38,"facebook","Safari","Mobile"
608,2025-06-11 20:08:34,"VariantA",0,5,13,"google","Firefox","Mobile"
609,2025-06-16 05:12:34,"VariantC",0,5,17,"direct","Safari","Desktop"
610,2025-06-03 10:22:01,"Control",1,9,28,"google","Safari","Desktop"
611,2025-06-08 19:27:53,"VariantC",0,6,14,"google","Firefox","Desktop"
612,2025-05-27 15:35:37,"Control",0,5,25,"direct","Firefox","Desktop"
613,2025-06-04 06:40:37,"VariantC",0,7,14,"google","Chrome","Mobile"
614,2025-06-04 01:06:35,"VariantC",0,7,21,"facebook","Chrome","Desktop"
615,2025-06-14 04:29:37,"Control",0,7,14,"google","Safari","Desktop"
616,2025-05-19 17:42:25,"VariantC",0,5,29,"direct","Firefox","Desktop"
617,2025-05-30 17:51:37,"VariantC",0,4,14,"facebook","Safari","Mobile"
618,2025-05-19 00:57:20,"VariantC",0,2,10,"facebook","Firefox","Desktop"
619,2025-05-17 23:28:35,"VariantC",0,6,13,"facebook","Firefox","Desktop"
620,2025-06-06 09:16:30,"VariantC",0,9,28,"direct","Safari","Desktop"
621,2025-05-25 05:40:57,"VariantA",0,4,27,"google","Chrome","Mobile"
622,2025-06-11 19:59:58,"VariantC",0,5,10,"twitter","Mobile WebView","Mobile"
623,2025-06-02 05:55:45,"VariantA",0,9,21,"facebook","Chrome","Desktop"
624,2025-05-22 11:33:10,"VariantC",0,7,19,"direct","Chrome","Desktop"
625,2025-06-03 22:24:51,"VariantA",0,4,22,"google","Firefox","Mobile"
626,2025-06-09 14:05:57,"Control",0,9,12,"facebook","Chrome","Mobile"
627,2025-06-13 18:26:59,"Control",0,10,18,"facebook","Firefox","Mobile"
628,2025-06-04 08:20:38,"VariantC",0,5,37,"direct","Safari","Mobile"
629,2025-05-31 03:23:03,"Control",0,9,17,"email","Safari","Mobile"
630,2025-05-29 16:06:21,"VariantA",0,5,23,"facebook","Chrome","Mobile"
631,2025-06-09 10:56:20,"Control",0,4,21,"google","Safari","Desktop"
632,2025-06-15 04:02:34,"VariantA",0,7,13,"google","Chrome","Desktop"
633,2025-06-09 00:31:44,"VariantA",0,7,20,"email","Chrome","Mobile"
634,2025-06-05 09:46:51,"Control",0,2,19,"twitter","Safari","Mobile"
