"Timestamp","UserID","UserPersona","PageVisited","Action","TrafficSource","DeviceType","Browser","Location","TimeOnPage_Sec","PurchaseValue"
2025-06-01 00:43:00,"User_461","Fashion Buyer","Category_HomeGoods","EmailClick","Organic Search","Mobile","Chrome","London",39,NA
2025-06-01 00:43:00,"User_84","Tech Enthusiast","Category_Apparel","Purchase","Organic Search","Desktop","Safari","Berlin",296,11.53
2025-06-01 00:44:00,"User_196","Fashion Buyer","Product_Headphones_Y","EmailOpen","Email Campaign","Mobile","Safari","Paris",32,NA
2025-06-01 00:44:00,"User_23","Tech Enthusiast","Blog_Post_AI","EmailClick","Organic Search","Mobile","Edge","Tokyo",7,NA
2025-06-01 00:44:00,"User_277","Budget Shopper","Category_Electronics","EmailClick","Paid Search","Mobile","Chrome","Paris",35,NA
2025-06-01 00:44:00,"User_351","Tech Enthusiast","Category_Apparel","Unsubscribe","Direct","Mobile","Edge","London",NA,NA
2025-06-01 00:44:00,"User_396","Tech Enthusiast","Blog_Post_AI","AddToCart","Paid Search","Desktop","Chrome","Berlin",68,NA
2025-06-01 00:45:00,"User_221","Budget Shopper","Blog_Post_AI","AddToCart","Organic Search","Mobile","Edge","New York",91,NA
2025-06-01 00:45:00,"User_296","Loyal Customer","Product_Sneakers_Pro","Purchase","Organic Search","Mobile","Chrome","Paris",407,283.37
2025-06-01 00:45:00,"User_435","Tech Enthusiast","Category_Apparel","EmailOpen","Social Media","Mobile","Firefox","Sydney",12,NA
2025-06-01 00:45:00,"User_458","Casual Browser","Category_Apparel","EmailOpen","Referral","Mobile","Firefox","Mumbai",58,NA
2025-06-01 00:45:00,"User_7","Loyal Customer","Blog_Post_Fashion","Purchase","Paid Search","Desktop","Chrome","London",97,390.15
2025-06-01 00:45:00,"User_85","Fashion Buyer","Product_Smartwatch_Z","Unsubscribe","Paid Search","Mobile","Firefox","London",NA,NA
2025-06-01 00:46:00,"User_153","Fashion Buyer","ContactUs","FormSubmit","Paid Search","Desktop","Chrome","Paris",144,NA
2025-06-01 00:46:00,"User_425","Loyal Customer","Product_Jeans_SlimFit","EmailOpen","Organic Search","Desktop","Chrome","Tokyo",20,NA
2025-06-01 00:46:00,"User_453","Loyal Customer","Category_Apparel","Unsubscribe","Referral","Mobile","Firefox","Tokyo",NA,NA
2025-06-01 00:46:00,"User_76","Budget Shopper","Category_Apparel","AddToCart","Organic Search","Mobile","Chrome","London",41,NA
2025-06-01 00:47:00,"User_12","Tech Enthusiast","Product_Dress_Evening","AddToCart","Email Campaign","Mobile","Chrome","Sydney",104,NA
2025-06-01 00:47:00,"User_3","Fashion Buyer","Blog_Post_AI","Unsubscribe","Organic Search","Tablet","Chrome","Berlin",NA,NA
2025-06-01 00:47:00,"User_313","Casual Browser","Blog_Post_Fashion","FormSubmit","Paid Search","Desktop","Chrome","Dubai",206,NA
2025-06-01 00:47:00,"User_471","Fashion Buyer","Product_Smartwatch_Z","View","Organic Search","Mobile","Chrome","Berlin",570,NA
2025-06-01 00:47:00,"User_98","Casual Browser","Homepage","FormSubmit","Paid Search","Mobile","Safari","Tokyo",268,NA
2025-06-01 00:48:00,"User_145","Tech Enthusiast","Product_Sneakers_Pro","FormSubmit","Social Media","Mobile","Chrome","Mumbai",62,NA
2025-06-01 00:48:00,"User_200","Loyal Customer","Product_Jeans_SlimFit","Purchase","Email Campaign","Tablet","Chrome","Berlin",66,274.29
2025-06-01 00:48:00,"User_214","Budget Shopper","Product_Smartwatch_Z","Purchase","Direct","Tablet","Chrome","Mumbai",382,34.22
2025-06-01 00:48:00,"User_237","Tech Enthusiast","Product_Laptop_X","View","Organic Search","Mobile","Safari","New York",482,NA
2025-06-01 00:48:00,"User_28","Tech Enthusiast","Product_Jeans_SlimFit","Unsubscribe","Paid Search","Desktop","Chrome","Mumbai",NA,NA
2025-06-01 00:48:00,"User_30","Budget Shopper","Category_Apparel","FormSubmit","Organic Search","Mobile","Edge","Berlin",72,NA
2025-06-01 00:48:00,"User_323","Fashion Buyer","Product_Sneakers_Pro","AddToCart","Organic Search","Tablet","Safari","London",41,NA
2025-06-01 00:48:00,"User_327","Fashion Buyer","Blog_Post_AI","AddToCart","Email Campaign","Desktop","Edge","Sydney",135,NA
2025-06-01 00:48:00,"User_368","Budget Shopper","Blog_Post_AI","EmailClick","Email Campaign","Mobile","Edge","Sydney",34,NA
2025-06-01 00:48:00,"User_430","Fashion Buyer","SupportPage","Unsubscribe","Direct","Tablet","Chrome","Sydney",NA,NA
2025-06-01 00:49:00,"User_141","Fashion Buyer","SupportPage","EmailClick","Social Media","Mobile","Edge","Sydney",43,NA
2025-06-01 00:49:00,"User_205","Loyal Customer","Product_Sneakers_Pro","Purchase","Paid Search","Mobile","Firefox","Dubai",496,331.22
2025-06-01 00:49:00,"User_299","Loyal Customer","SupportPage","EmailOpen","Organic Search","Mobile","Safari","Paris",28,NA
2025-06-01 00:49:00,"User_386","Fashion Buyer","Product_Jeans_SlimFit","FormSubmit","Organic Search","Mobile","Chrome","New York",110,NA
2025-06-01 00:49:00,"User_87","Budget Shopper","Category_Apparel","AddToCart","Paid Search","Tablet","Chrome","New York",149,NA
2025-06-01 00:50:00,"User_203","Loyal Customer","AboutUs","AddToCart","Paid Search","Desktop","Safari","London",144,NA
2025-06-01 00:50:00,"User_259","Budget Shopper","Product_Laptop_X","Unsubscribe","Direct","Desktop","Chrome","Mumbai",NA,NA
2025-06-01 00:50:00,"User_276","Tech Enthusiast","Product_Headphones_Y","View","Social Media","Mobile","Chrome","New York",368,NA
2025-06-01 00:50:00,"User_332","Loyal Customer","Blog_Post_Fashion","Purchase","Referral","Mobile","Safari","London",477,264.45
2025-06-01 00:50:00,"User_410","Casual Browser","Category_HomeGoods","AddToCart","Social Media","Mobile","Chrome","London",40,NA
2025-06-01 00:50:00,"User_64","Tech Enthusiast","SupportPage","EmailClick","Direct","Mobile","Chrome","London",57,NA
2025-06-01 00:51:00,"User_139","Budget Shopper","ContactUs","FormSubmit","Social Media","Mobile","Safari","Paris",220,NA
2025-06-01 00:51:00,"User_176","Tech Enthusiast","Product_Headphones_Y","AddToCart","Referral","Desktop","Chrome","Tokyo",138,NA
2025-06-01 00:51:00,"User_398","Tech Enthusiast","Product_Jeans_SlimFit","AddToCart","Organic Search","Mobile","Chrome","Dubai",71,NA
2025-06-01 00:51:00,"User_421","Fashion Buyer","Product_Sneakers_Pro","View","Paid Search","Mobile","Edge","Paris",334,NA
2025-06-01 00:51:00,"User_481","Casual Browser","Product_Dress_Evening","AddToCart","Social Media","Mobile","Chrome","Tokyo",167,NA
2025-06-01 00:51:00,"User_68","Tech Enthusiast","Product_Sneakers_Pro","AddToCart","Paid Search","Tablet","Firefox","Sydney",113,NA
2025-06-01 00:52:00,"User_135","Casual Browser","Product_Smartwatch_Z","EmailClick","Paid Search","Mobile","Edge","Tokyo",26,NA
2025-06-01 00:52:00,"User_160","Tech Enthusiast","Blog_Post_Fashion","EmailOpen","Paid Search","Tablet","Chrome","London",51,NA
2025-06-01 00:52:00,"User_293","Loyal Customer","Blog_Post_Fashion","Purchase","Paid Search","Mobile","Chrome","New York",337,210.45
2025-06-01 00:52:00,"User_317","Casual Browser","AboutUs","View","Organic Search","Mobile","Safari","Dubai",280,NA
2025-06-01 00:52:00,"User_376","Tech Enthusiast","Product_Sneakers_Pro","Unsubscribe","Direct","Mobile","Firefox","Mumbai",NA,NA
2025-06-01 00:52:00,"User_388","Loyal Customer","SupportPage","Purchase","Direct","Mobile","Chrome","Paris",385,328.67
2025-06-01 00:52:00,"User_476","Casual Browser","Blog_Post_AI","View","Email Campaign","Desktop","Safari","Berlin",353,NA
2025-06-01 00:52:00,"User_82","Tech Enthusiast","Product_Dress_Evening","AddToCart","Referral","Desktop","Safari","Sydney",124,NA
2025-06-01 00:53:00,"User_104","Loyal Customer","Category_HomeGoods","AddToCart","Social Media","Mobile","Edge","Paris",163,NA
2025-06-01 00:53:00,"User_136","Tech Enthusiast","AboutUs","View","Organic Search","Mobile","Chrome","London",7,NA
2025-06-01 00:53:00,"User_137","Fashion Buyer","SupportPage","EmailOpen","Referral","Mobile","Chrome","Tokyo",37,NA
2025-06-01 00:53:00,"User_249","Fashion Buyer","Product_Dress_Evening","View","Organic Search","Mobile","Chrome","Sydney",362,NA
2025-06-01 00:53:00,"User_298","Budget Shopper","Category_Electronics","EmailClick","Social Media","Desktop","Chrome","London",31,NA
2025-06-01 00:53:00,"User_318","Loyal Customer","Homepage","Purchase","Paid Search","Tablet","Chrome","Tokyo",72,277.61
2025-06-01 00:53:00,"User_375","Casual Browser","Category_HomeGoods","EmailClick","Paid Search","Mobile","Chrome","London",8,NA
2025-06-01 00:53:00,"User_409","Casual Browser","Product_Dress_Evening","EmailOpen","Social Media","Desktop","Chrome","Berlin",25,NA
2025-06-01 00:53:00,"User_57","Budget Shopper","Category_HomeGoods","EmailClick","Social Media","Mobile","Firefox","Paris",49,NA
2025-06-01 00:54:00,"User_254","Fashion Buyer","Product_Sneakers_Pro","Unsubscribe","Organic Search","Desktop","Safari","London",NA,NA
2025-06-01 00:54:00,"User_303","Budget Shopper","Blog_Post_AI","Purchase","Paid Search","Mobile","Chrome","Mumbai",278,72.95
2025-06-01 00:54:00,"User_399","Casual Browser","SupportPage","View","Social Media","Mobile","Chrome","London",364,NA
2025-06-01 00:54:00,"User_433","Tech Enthusiast","Homepage","Unsubscribe","Direct","Desktop","Edge","Paris",NA,NA
2025-06-01 00:54:00,"User_450","Casual Browser","Product_Jeans_SlimFit","FormSubmit","Direct","Mobile","Safari","Berlin",276,NA
2025-06-01 00:54:00,"User_467","Budget Shopper","Blog_Post_Fashion","EmailOpen","Organic Search","Mobile","Chrome","Paris",6,NA
2025-06-01 00:54:00,"User_55","Casual Browser","Category_Apparel","AddToCart","Organic Search","Mobile","Firefox","Paris",55,NA
2025-06-01 00:54:00,"User_7","Loyal Customer","Homepage","EmailOpen","Social Media","Mobile","Chrome","New York",5,NA
2025-06-01 00:54:00,"User_9","Tech Enthusiast","Product_Laptop_X","View","Organic Search","Mobile","Edge","London",495,NA
2025-06-01 00:55:00,"User_13","Tech Enthusiast","Product_Sneakers_Pro","AddToCart","Paid Search","Mobile","Chrome","Sydney",30,NA
2025-06-01 00:55:00,"User_187","Fashion Buyer","Product_Smartwatch_Z","EmailOpen","Organic Search","Mobile","Chrome","Sydney",41,NA
2025-06-01 00:55:00,"User_255","Tech Enthusiast","Product_Laptop_X","EmailOpen","Social Media","Desktop","Firefox","Mumbai",21,NA
2025-06-01 00:55:00,"User_336","Casual Browser","Blog_Post_AI","Unsubscribe","Direct","Desktop","Firefox","Paris",NA,NA
2025-06-01 00:55:00,"User_344","Budget Shopper","Product_Dress_Evening","EmailOpen","Social Media","Desktop","Chrome","London",23,NA
2025-06-01 00:55:00,"User_464","Tech Enthusiast","Blog_Post_Fashion","Purchase","Paid Search","Mobile","Edge","Mumbai",461,250.65
2025-06-01 00:55:00,"User_475","Fashion Buyer","Product_Laptop_X","Purchase","Social Media","Desktop","Edge","Tokyo",520,322.97
2025-06-01 00:55:00,"User_83","Loyal Customer","Product_Jeans_SlimFit","Purchase","Paid Search","Desktop","Chrome","Mumbai",208,121.2
2025-06-01 00:56:00,"User_134","Fashion Buyer","Homepage","AddToCart","Organic Search","Mobile","Firefox","Sydney",158,NA
2025-06-01 00:56:00,"User_349","Casual Browser","Category_HomeGoods","EmailClick","Paid Search","Mobile","Edge","Tokyo",57,NA
2025-06-01 00:56:00,"User_383","Budget Shopper","SupportPage","EmailClick","Social Media","Desktop","Chrome","New York",12,NA
2025-06-01 00:56:00,"User_411","Tech Enthusiast","Product_Headphones_Y","AddToCart","Organic Search","Mobile","Chrome","Paris",167,NA
2025-06-01 00:56:00,"User_437","Budget Shopper","Category_Apparel","View","Direct","Mobile","Chrome","Berlin",471,NA
2025-06-01 00:57:00,"User_185","Loyal Customer","AboutUs","FormSubmit","Paid Search","Tablet","Chrome","New York",158,NA
2025-06-01 00:57:00,"User_201","Budget Shopper","Product_Sneakers_Pro","AddToCart","Social Media","Mobile","Safari","New York",72,NA
2025-06-01 00:57:00,"User_214","Budget Shopper","Product_Jeans_SlimFit","Unsubscribe","Organic Search","Mobile","Safari","Dubai",NA,NA
2025-06-01 00:57:00,"User_27","Fashion Buyer","Product_Dress_Evening","View","Social Media","Tablet","Chrome","Mumbai",235,NA
2025-06-01 00:57:00,"User_271","Fashion Buyer","ContactUs","Purchase","Social Media","Mobile","Chrome","Dubai",515,352.56
2025-06-01 00:57:00,"User_272","Tech Enthusiast","Category_HomeGoods","FormSubmit","Social Media","Desktop","Edge","Dubai",155,NA
2025-06-01 00:57:00,"User_368","Budget Shopper","ContactUs","Purchase","Paid Search","Desktop","Safari","Paris",470,53.74
2025-06-01 00:57:00,"User_82","Tech Enthusiast","Product_Laptop_X","AddToCart","Organic Search","Mobile","Firefox","New York",156,NA
2025-06-01 00:58:00,"User_123","Fashion Buyer","Category_HomeGoods","EmailOpen","Organic Search","Mobile","Edge","Tokyo",54,NA
2025-06-01 00:58:00,"User_221","Budget Shopper","Blog_Post_AI","Unsubscribe","Paid Search","Mobile","Chrome","Paris",NA,NA
2025-06-01 00:58:00,"User_431","Budget Shopper","ContactUs","EmailOpen","Paid Search","Desktop","Safari","Mumbai",59,NA
2025-06-01 00:58:00,"User_69","Tech Enthusiast","Category_Apparel","EmailOpen","Organic Search","Mobile","Chrome","Sydney",59,NA
2025-06-01 00:59:00,"User_223","Loyal Customer","Category_Apparel","Purchase","Social Media","Mobile","Firefox","Tokyo",310,465.34
2025-06-01 00:59:00,"User_248","Tech Enthusiast","Product_Dress_Evening","Unsubscribe","Organic Search","Desktop","Chrome","Berlin",NA,NA
2025-06-01 00:59:00,"User_306","Budget Shopper","Category_Apparel","Unsubscribe","Organic Search","Mobile","Chrome","Berlin",NA,NA
2025-06-01 00:59:00,"User_345","Fashion Buyer","Product_Smartwatch_Z","AddToCart","Organic Search","Desktop","Safari","Paris",41,NA
2025-06-01 00:59:00,"User_391","Tech Enthusiast","Product_Dress_Evening","FormSubmit","Organic Search","Mobile","Chrome","Sydney",202,NA
2025-06-01 00:59:00,"User_413","Budget Shopper","Product_Headphones_Y","Purchase","Paid Search","Mobile","Chrome","Berlin",396,188.98
2025-06-01 00:59:00,"User_442","Loyal Customer","ContactUs","Purchase","Social Media","Desktop","Safari","Sydney",291,281.48
2025-06-01 00:59:00,"User_450","Casual Browser","Blog_Post_AI","FormSubmit","Organic Search","Tablet","Chrome","New York",277,NA
2025-06-01 00:59:00,"User_492","Tech Enthusiast","ContactUs","EmailOpen","Email Campaign","Mobile","Chrome","London",51,NA
2025-06-01 00:59:00,"User_497","Loyal Customer","ContactUs","FormSubmit","Organic Search","Mobile","Chrome","Mumbai",236,NA
2025-06-01 00:59:00,"User_58","Casual Browser","ContactUs","FormSubmit","Social Media","Mobile","Edge","Mumbai",277,NA
2025-06-01 01:00:00,"User_230","Tech Enthusiast","Product_Sneakers_Pro","EmailClick","Organic Search","Mobile","Firefox","Berlin",37,NA
2025-06-01 01:00:00,"User_401","Loyal Customer","Category_Apparel","Purchase","Referral","Desktop","Safari","Dubai",31,14.01
2025-06-01 01:00:00,"User_467","Budget Shopper","Blog_Post_AI","EmailClick","Referral","Mobile","Chrome","London",45,NA
2025-06-01 01:00:00,"User_57","Budget Shopper","Product_Smartwatch_Z","AddToCart","Organic Search","Mobile","Safari","Sydney",77,NA
2025-06-01 01:01:00,"User_23","Tech Enthusiast","SupportPage","FormSubmit","Referral","Tablet","Edge","Mumbai",124,NA
2025-06-01 01:01:00,"User_304","Casual Browser","Product_Sneakers_Pro","View","Organic Search","Desktop","Chrome","Tokyo",104,NA
2025-06-01 01:01:00,"User_34","Budget Shopper","Product_Sneakers_Pro","Purchase","Direct","Mobile","Firefox","Mumbai",79,89.11
2025-06-01 01:01:00,"User_366","Loyal Customer","Product_Smartwatch_Z","FormSubmit","Paid Search","Mobile","Chrome","New York",294,NA
2025-06-01 01:01:00,"User_389","Budget Shopper","Category_Electronics","EmailClick","Paid Search","Desktop","Chrome","London",51,NA
2025-06-01 01:01:00,"User_414","Loyal Customer","Product_Smartwatch_Z","Purchase","Direct","Desktop","Chrome","Mumbai",357,429.39
2025-06-01 01:01:00,"User_491","Casual Browser","Category_HomeGoods","AddToCart","Direct","Desktop","Firefox","Mumbai",69,NA
2025-06-01 01:01:00,"User_65","Budget Shopper","ContactUs","FormSubmit","Direct","Mobile","Safari","Mumbai",282,NA
2025-06-01 01:02:00,"User_109","Tech Enthusiast","AboutUs","EmailClick","Paid Search","Mobile","Chrome","New York",23,NA
2025-06-01 01:02:00,"User_113","Tech Enthusiast","Category_HomeGoods","View","Direct","Mobile","Safari","Berlin",546,NA
2025-06-01 01:02:00,"User_300","Tech Enthusiast","Product_Headphones_Y","Purchase","Paid Search","Mobile","Edge","Sydney",315,337.38
2025-06-01 01:02:00,"User_334","Budget Shopper","Product_Headphones_Y","AddToCart","Social Media","Desktop","Firefox","London",158,NA
2025-06-01 01:02:00,"User_350","Budget Shopper","SupportPage","Purchase","Paid Search","Desktop","Chrome","Tokyo",357,145.86
2025-06-01 01:03:00,"User_15","Tech Enthusiast","SupportPage","View","Organic Search","Mobile","Safari","Mumbai",26,NA
2025-06-01 01:03:00,"User_157","Fashion Buyer","Blog_Post_AI","View","Paid Search","Tablet","Safari","London",33,NA
2025-06-01 01:03:00,"User_206","Fashion Buyer","Product_Sneakers_Pro","AddToCart","Organic Search","Desktop","Chrome","Paris",173,NA
2025-06-01 01:03:00,"User_221","Budget Shopper","Blog_Post_Fashion","EmailClick","Paid Search","Desktop","Safari","Sydney",7,NA
2025-06-01 01:03:00,"User_273","Fashion Buyer","Category_HomeGoods","FormSubmit","Paid Search","Tablet","Chrome","Sydney",187,NA
2025-06-01 01:03:00,"User_285","Tech Enthusiast","Product_Laptop_X","AddToCart","Direct","Mobile","Firefox","Paris",172,NA
2025-06-01 01:03:00,"User_287","Fashion Buyer","AboutUs","View","Organic Search","Mobile","Safari","Berlin",30,NA
2025-06-01 01:03:00,"User_298","Budget Shopper","SupportPage","Unsubscribe","Organic Search","Mobile","Chrome","Paris",NA,NA
2025-06-01 01:03:00,"User_340","Budget Shopper","AboutUs","Unsubscribe","Paid Search","Mobile","Safari","New York",NA,NA
2025-06-01 01:03:00,"User_447","Casual Browser","ContactUs","FormSubmit","Social Media","Tablet","Safari","Sydney",88,NA
2025-06-01 01:04:00,"User_115","Tech Enthusiast","Homepage","EmailClick","Organic Search","Desktop","Chrome","Sydney",41,NA
2025-06-01 01:04:00,"User_211","Casual Browser","Product_Smartwatch_Z","EmailOpen","Organic Search","Desktop","Edge","Sydney",42,NA
2025-06-01 01:04:00,"User_274","Casual Browser","Homepage","View","Direct","Desktop","Firefox","Paris",508,NA
2025-06-01 01:04:00,"User_283","Fashion Buyer","Product_Jeans_SlimFit","AddToCart","Paid Search","Mobile","Chrome","Paris",97,NA
2025-06-01 01:04:00,"User_331","Casual Browser","Homepage","Purchase","Social Media","Desktop","Chrome","Mumbai",90,389.53
2025-06-01 01:04:00,"User_408","Fashion Buyer","Product_Jeans_SlimFit","AddToCart","Organic Search","Tablet","Edge","New York",161,NA
